"","R_W5_T1_160","R_W5_T1_177","R_W5_T1_183","R_W5_T1_176","R_W5_T1_179","R_W5_T1_210","R_W5_T1_157","R_W5_T1_181","R_W5_T1_189","R_W5_T1_150","R_W5_T1_186","R_W5_T1_208","R_W5_T1_151","R_W5_T1_154","R_W5_T1_185","R_W5_T1_182","R_W5_T1_187","R_W5_T1_209","R_W5_T1_152","R_W5_T1_178","R_W5_T1_206","R_W5_T2_147","R_W5_T2_173","R_W5_T2_196","R_W5_T2_190","R_W5_T2_197","R_W5_T2_200","R_W5_T2_146","R_W5_T2_171","R_W5_T2_192","R_W5_T2_193","R_W5_T2_198","R_W5_T2_203","R_W5_T2_142","R_W5_T2_164","R_W5_T2_191","R_W5_T2_143","R_W5_T2_170","R_W5_T2_172","R_W5_T2_145","R_W5_T2_169","R_W5_T2_175","R_W5_T3_77","R_W5_T3_125","R_W5_T3_132","R_W5_T3_74","R_W5_T3_92","R_W5_T3_103","R_W5_T3_71","R_W5_T3_130","R_W5_T3_133","R_W5_T3_76","R_W5_T3_124","R_W5_T3_128","R_W5_T3_98","R_W5_T3_101","R_W5_T3_121","R_W5_T3_72","R_W5_T3_94","R_W5_T3_129","R_W5_T3_100","R_W5_T3_104","R_W5_T3_122","R_W5_T4_87","R_W5_T4_91","R_W5_T4_139","R_W5_T4_81","R_W5_T4_107","R_W5_T4_115","R_W5_T4_118","R_W5_T4_136","R_W5_T4_140","R_W5_T4_90","R_W5_T4_114","R_W5_T4_116","R_W5_T4_78","R_W5_T4_109","R_W5_T4_110","R_W5_T4_85","R_W5_T4_113","R_W5_T4_134","R_W5_T4_79","R_W5_T4_84","R_W5_T4_137","R_W5_T5_11","R_W5_T5_13","R_W5_T5_69","R_W5_T5_10","R_W5_T5_12","R_W5_T5_48","R_W5_T5_19","R_W5_T5_21","R_W5_T5_45","R_W5_T5_18","R_W5_T5_41","R_W5_T5_68","R_W5_T5_14","R_W5_T5_37","R_W5_T5_39","R_W5_T5_15","R_W5_T5_20","R_W5_T5_49","R_W5_T5_43","R_W5_T5_46","R_W5_T5_65","R_W5_T6_1","R_W5_T6_29","R_W5_T6_35","R_W5_T6_5","R_W5_T6_25","R_W5_T6_56","R_W5_T6_33","R_W5_T6_51","R_W5_T6_55","R_W5_T6_22","R_W5_T6_23","R_W5_T6_62","R_W5_T6_4","R_W5_T6_24","R_W5_T6_57","R_W5_T6_27","R_W5_T6_54","R_W5_T6_61","R_W5_T6_6","R_W5_T6_32","R_W5_T6_50"
"R_W5_T1_186",0.482280701754386,0.481578947368421,0.504912280701754,0.446842105263158,0.454736842105263,0.515438596491228,0.489122807017544,0.445964912280702,0.446666666666667,0.460350877192982,0,0.524385964912281,0.492105263157895,0.483157894736842,0.490701754385965,0.453333333333333,0.496140350877193,0.548947368421053,0.45719298245614,0.490877192982456,0.685087719298246,0.799473684210526,0.543157894736842,0.551929824561403,0.500350877192982,0.549122807017544,0.52140350877193,0.486666666666667,0.489824561403509,0.524385964912281,0.518421052631579,0.541578947368421,0.547368421052632,0.527894736842105,0.521052631578947,0.532105263157895,0.533333333333333,0.532105263157895,0.656842105263158,0.549122807017544,0.532456140350877,0.510350877192982,0.548771929824561,0.53719298245614,0.512280701754386,0.499649122807018,0.524385964912281,0.492631578947368,0.524736842105263,0.633508771929825,0.524210526315789,0.529824561403509,0.540701754385965,0.518245614035088,0.517719298245614,0.555087719298246,0.531052631578947,0.523333333333333,0.597017543859649,0.510350877192982,0.560526315789474,0.505087719298246,0.516666666666667,0.586140350877193,0.570877192982456,0.585964912280702,0.568771929824561,0.566666666666667,0.52859649122807,0.564210526315789,0.459649122807018,0.524210526315789,0.56140350877193,0.559122807017544,0.578245614035088,0.50280701754386,0.641228070175439,0.609824561403509,0.588771929824561,0.601754385964912,0.565964912280702,0.571578947368421,0.580526315789474,0.539298245614035,0.495438596491228,0.531228070175439,0.584385964912281,0.482982456140351,0.486140350877193,0.531754385964912,0.533684210526316,0.518947368421053,0.518245614035088,0.585789473684211,0.528245614035088,0.590701754385965,0.518070175438596,0.516315789473684,0.516140350877193,0.533333333333333,0.533859649122807,0.585964912280702,0.528421052631579,0.589122807017544,0.545614035087719,0.555438596491228,0.576666666666667,0.494385964912281,0.533508771929825,0.49280701754386,0.512982456140351,0.471578947368421,0.483157894736842,0.506666666666667,0.583508771929825,0.591578947368421,0.53859649122807,0.611228070175439,0.552982456140351,0.541929824561403,0.562105263157895,0.552456140350877,0.565789473684211,0.587017543859649,0.566315789473684,0.65
"R_W5_T1_208",0.42719298245614,0.395438596491228,0.465087719298246,0.488947368421053,0.497894736842105,0.387894736842105,0.494561403508772,0.438771929824561,0.493684210526316,0.448245614035088,0.524385964912281,0,0.456315789473684,0.499473684210526,0.470350877192982,0.444035087719298,0.543333333333333,0.383508771929825,0.454035087719298,0.41140350877193,0.60280701754386,0.782280701754386,0.407017543859649,0.492456140350877,0.402982456140351,0.500175438596491,0.42140350877193,0.388947368421053,0.40859649122807,0.419298245614035,0.482280701754386,0.528070175438596,0.482456140350877,0.426666666666667,0.415087719298246,0.420877192982456,0.458947368421053,0.438245614035088,0.632280701754386,0.38280701754386,0.410175438596491,0.399649122807018,0.420175438596491,0.487719298245614,0.400526315789474,0.438947368421053,0.48,0.47140350877193,0.432105263157895,0.627017543859649,0.420350877192982,0.425087719298246,0.448245614035088,0.444385964912281,0.476666666666667,0.437368421052632,0.524385964912281,0.396491228070175,0.442631578947368,0.441228070175439,0.497543859649123,0.451052631578947,0.443684210526316,0.503859649122807,0.482280701754386,0.468070175438596,0.47280701754386,0.463684210526316,0.474736842105263,0.501754385964912,0.454912280701754,0.464561403508772,0.494035087719298,0.48280701754386,0.478070175438596,0.425087719298246,0.605087719298246,0.501228070175439,0.489473684210526,0.525263157894737,0.454736842105263,0.456491228070175,0.449824561403509,0.458771929824561,0.464385964912281,0.429122807017544,0.475087719298246,0.449298245614035,0.441754385964912,0.463684210526316,0.448421052631579,0.422280701754386,0.407719298245614,0.431578947368421,0.419473684210526,0.456491228070175,0.446491228070175,0.411929824561404,0.404912280701754,0.434210526315789,0.424385964912281,0.499649122807018,0.41280701754386,0.470701754385965,0.430701754385965,0.443333333333333,0.469298245614035,0.419649122807018,0.514561403508772,0.501228070175439,0.54,0.449298245614035,0.490877192982456,0.498421052631579,0.478421052631579,0.471578947368421,0.463333333333333,0.651929824561403,0.482631578947368,0.465789473684211,0.53859649122807,0.493333333333333,0.476666666666667,0.456491228070175,0.469298245614035,0.58719298245614
"R_W5_T1_151",0.461228070175439,0.455263157894737,0.510175438596491,0.425964912280702,0.46140350877193,0.470526315789474,0.481578947368421,0.444736842105263,0.477543859649123,0.371228070175439,0.492105263157895,0.456315789473684,0,0.427543859649123,0.479824561403509,0.423508771929825,0.468947368421053,0.483859649122807,0.380701754385965,0.44,0.642631578947368,0.791578947368421,0.471754385964912,0.558070175438596,0.485789473684211,0.545087719298246,0.505789473684211,0.430877192982456,0.460526315789474,0.483333333333333,0.494912280701754,0.547894736842105,0.554035087719298,0.492631578947368,0.483508771929825,0.486842105263158,0.533333333333333,0.507894736842105,0.659824561403509,0.485087719298246,0.534385964912281,0.457543859649123,0.465614035087719,0.474736842105263,0.451754385964912,0.448070175438597,0.489824561403509,0.467719298245614,0.44859649122807,0.651578947368421,0.49,0.48859649122807,0.480701754385965,0.48719298245614,0.486666666666667,0.508245614035088,0.502456140350877,0.42719298245614,0.526842105263158,0.445614035087719,0.543859649122807,0.454035087719298,0.495438596491228,0.581578947368421,0.532982456140351,0.555614035087719,0.537543859649123,0.540701754385965,0.514736842105263,0.541052631578947,0.46859649122807,0.564035087719298,0.509473684210526,0.527894736842105,0.534736842105263,0.435789473684211,0.634385964912281,0.564035087719298,0.591929824561404,0.584736842105263,0.506666666666667,0.509298245614035,0.560526315789474,0.519649122807018,0.500877192982456,0.507017543859649,0.553333333333333,0.47140350877193,0.526842105263158,0.516842105263158,0.454561403508772,0.481929824561403,0.455438596491228,0.543333333333333,0.500701754385965,0.530526315789474,0.479122807017544,0.461754385964912,0.494385964912281,0.514561403508772,0.457368421052632,0.579122807017544,0.461929824561404,0.539824561403509,0.494385964912281,0.53140350877193,0.584561403508772,0.45859649122807,0.559298245614035,0.538421052631579,0.528771929824561,0.469473684210526,0.517368421052632,0.495789473684211,0.571228070175439,0.545087719298246,0.555438596491228,0.651578947368421,0.512280701754386,0.512631578947368,0.546140350877193,0.555438596491228,0.537368421052632,0.540701754385965,0.533333333333333,0.654736842105263
"R_W5_T1_154",0.453157894736842,0.467894736842105,0.496140350877193,0.44280701754386,0.464385964912281,0.522280701754386,0.457543859649123,0.422280701754386,0.467017543859649,0.409122807017544,0.483157894736842,0.499473684210526,0.427543859649123,0,0.471052631578947,0.458421052631579,0.461578947368421,0.532631578947368,0.396666666666667,0.469824561403509,0.67140350877193,0.785263157894737,0.499298245614035,0.547368421052632,0.48140350877193,0.565789473684211,0.536666666666667,0.461052631578947,0.483684210526316,0.521052631578947,0.486140350877193,0.542982456140351,0.574385964912281,0.515964912280702,0.482631578947368,0.512982456140351,0.504385964912281,0.530877192982456,0.637719298245614,0.510526315789474,0.514736842105263,0.48719298245614,0.516491228070175,0.480877192982456,0.495789473684211,0.467894736842105,0.50140350877193,0.471228070175439,0.494385964912281,0.672456140350877,0.531228070175439,0.472280701754386,0.485789473684211,0.471754385964912,0.481228070175439,0.523859649122807,0.489473684210526,0.46719298245614,0.555964912280702,0.466842105263158,0.545438596491228,0.460877192982456,0.491754385964912,0.589298245614035,0.57719298245614,0.585789473684211,0.564385964912281,0.579473684210526,0.551578947368421,0.548421052631579,0.511228070175439,0.576315789473684,0.547368421052632,0.571052631578947,0.578245614035088,0.478421052631579,0.644561403508772,0.590701754385965,0.586666666666667,0.586666666666667,0.566491228070175,0.562280701754386,0.554561403508772,0.53719298245614,0.481929824561403,0.52,0.582456140350877,0.49140350877193,0.497719298245614,0.525964912280702,0.487368421052632,0.525087719298246,0.473508771929825,0.567894736842105,0.539298245614035,0.558245614035088,0.497017543859649,0.481052631578947,0.516491228070175,0.49719298245614,0.499649122807018,0.558070175438596,0.515964912280702,0.566666666666667,0.536140350877193,0.544385964912281,0.598245614035088,0.513684210526316,0.554210526315789,0.55280701754386,0.536842105263158,0.470175438596491,0.514035087719298,0.510877192982456,0.554035087719298,0.560526315789474,0.537368421052632,0.626140350877193,0.539473684210526,0.525614035087719,0.579649122807018,0.557543859649123,0.542456140350877,0.572280701754386,0.55578947368421,0.63280701754386
"R_W5_T1_185",0.433333333333333,0.485964912280702,0.414035087719298,0.432280701754386,0.473333333333333,0.505964912280702,0.41,0.404035087719298,0.470175438596491,0.437017543859649,0.490701754385965,0.470350877192982,0.479824561403509,0.471052631578947,0,0.434210526315789,0.486140350877193,0.519649122807018,0.450350877192982,0.458771929824561,0.668245614035088,0.774210526315789,0.513333333333333,0.48859649122807,0.43859649122807,0.494561403508772,0.499649122807018,0.462456140350877,0.484736842105263,0.483333333333333,0.466140350877193,0.527894736842105,0.496842105263158,0.479473684210526,0.484210526315789,0.45,0.493333333333333,0.51280701754386,0.593684210526316,0.502105263157895,0.475789473684211,0.443333333333333,0.473859649122807,0.471578947368421,0.457368421052632,0.446315789473684,0.451228070175439,0.454385964912281,0.473684210526316,0.622105263157895,0.483333333333333,0.440350877192982,0.443684210526316,0.428947368421053,0.489298245614035,0.493508771929825,0.468070175438596,0.448947368421053,0.548421052631579,0.429824561403509,0.53,0.443333333333333,0.479298245614035,0.578421052631579,0.563508771929825,0.568947368421053,0.534736842105263,0.549298245614035,0.52719298245614,0.535614035087719,0.498947368421053,0.523508771929825,0.55719298245614,0.535438596491228,0.56,0.485438596491228,0.59859649122807,0.572982456140351,0.54,0.574385964912281,0.559649122807018,0.533684210526316,0.512631578947368,0.506842105263158,0.448771929824561,0.53859649122807,0.531578947368421,0.445964912280702,0.441754385964912,0.49719298245614,0.498070175438596,0.492280701754386,0.473333333333333,0.555087719298246,0.503859649122807,0.528771929824561,0.443333333333333,0.473684210526316,0.486140350877193,0.47,0.547894736842105,0.502456140350877,0.466666666666667,0.526666666666667,0.502105263157895,0.532280701754386,0.547017543859649,0.495789473684211,0.512280701754386,0.520350877192982,0.533684210526316,0.444736842105263,0.491578947368421,0.501754385964912,0.545964912280702,0.529473684210526,0.488421052631579,0.596315789473684,0.548245614035088,0.514035087719298,0.53719298245614,0.532456140350877,0.520175438596491,0.564035087719298,0.544210526315789,0.584385964912281
"R_W5_T1_182",0.403859649122807,0.443684210526316,0.447894736842105,0.414035087719298,0.434736842105263,0.461052631578947,0.435964912280702,0.399298245614035,0.455263157894737,0.43,0.453333333333333,0.444035087719298,0.423508771929825,0.458421052631579,0.434210526315789,0,0.453333333333333,0.482982456140351,0.416491228070175,0.404736842105263,0.675438596491228,0.787719298245614,0.468947368421053,0.509649122807018,0.43719298245614,0.494035087719298,0.49859649122807,0.445087719298246,0.445438596491228,0.468070175438596,0.447368421052632,0.533333333333333,0.507719298245614,0.457894736842105,0.472105263157895,0.465789473684211,0.501228070175439,0.472280701754386,0.60859649122807,0.459649122807018,0.480350877192982,0.428771929824561,0.462280701754386,0.470175438596491,0.438070175438596,0.435614035087719,0.471929824561404,0.468421052631579,0.446140350877193,0.65140350877193,0.460175438596491,0.462456140350877,0.48140350877193,0.443157894736842,0.465087719298246,0.490350877192982,0.498771929824561,0.422456140350877,0.518421052631579,0.439824561403509,0.516491228070175,0.427894736842105,0.454912280701754,0.546842105263158,0.53140350877193,0.531929824561403,0.519649122807018,0.516315789473684,0.491929824561403,0.515614035087719,0.454385964912281,0.515087719298246,0.525263157894737,0.514035087719298,0.535438596491228,0.441929824561404,0.619122807017544,0.564561403508772,0.536315789473684,0.55,0.516842105263158,0.505438596491228,0.504385964912281,0.501228070175439,0.450701754385965,0.476842105263158,0.528771929824561,0.440701754385965,0.451578947368421,0.472631578947368,0.459122807017544,0.452105263157895,0.44,0.520877192982456,0.453333333333333,0.529824561403509,0.459649122807018,0.436315789473684,0.444912280701754,0.455438596491228,0.475964912280702,0.518070175438596,0.456315789473684,0.513508771929825,0.475438596491228,0.475263157894737,0.54,0.445438596491228,0.524912280701754,0.505614035087719,0.50140350877193,0.437894736842105,0.468070175438596,0.477894736842105,0.50859649122807,0.505614035087719,0.491929824561403,0.622280701754386,0.493157894736842,0.475614035087719,0.529298245614035,0.503859649122807,0.484736842105263,0.490175438596491,0.525964912280702,0.598771929824561
"R_W5_T1_187",0.458245614035088,0.466491228070175,0.486842105263158,0.45140350877193,0.43140350877193,0.558070175438596,0.443508771929825,0.450701754385965,0.440701754385965,0.445964912280702,0.496140350877193,0.543333333333333,0.468947368421053,0.461578947368421,0.486140350877193,0.453333333333333,0,0.552982456140351,0.451929824561404,0.491929824561403,0.646140350877193,0.803684210526316,0.533333333333333,0.520526315789474,0.485614035087719,0.54,0.531052631578947,0.490526315789474,0.473333333333333,0.51280701754386,0.446491228070175,0.518947368421053,0.547719298245614,0.527368421052632,0.540526315789474,0.514561403508772,0.509473684210526,0.528947368421053,0.62859649122807,0.53280701754386,0.528947368421053,0.506315789473684,0.575263157894737,0.521578947368421,0.544385964912281,0.54,0.550877192982456,0.520701754385965,0.521052631578947,0.667894736842105,0.566842105263158,0.524210526315789,0.534035087719298,0.518245614035088,0.556315789473684,0.587719298245614,0.514736842105263,0.498070175438596,0.586491228070175,0.49719298245614,0.582105263157895,0.494385964912281,0.534561403508772,0.624385964912281,0.617017543859649,0.609298245614035,0.630526315789474,0.614210526315789,0.587017543859649,0.599122807017544,0.537894736842105,0.562982456140351,0.596491228070175,0.599649122807018,0.616842105263158,0.543333333333333,0.680701754385965,0.624035087719298,0.625438596491228,0.610350877192982,0.612631578947368,0.596140350877193,0.608245614035088,0.581578947368421,0.517543859649123,0.533684210526316,0.585438596491228,0.514561403508772,0.526491228070175,0.550350877192982,0.494035087719298,0.547543859649123,0.511929824561403,0.575087719298246,0.554210526315789,0.601052631578947,0.518421052631579,0.524736842105263,0.570877192982456,0.534035087719298,0.557017543859649,0.586491228070175,0.553859649122807,0.578245614035088,0.544561403508772,0.583508771929825,0.606842105263158,0.527543859649123,0.584561403508772,0.550526315789474,0.551578947368421,0.48859649122807,0.545263157894737,0.513157894736842,0.569122807017544,0.596666666666667,0.561754385964912,0.645614035087719,0.589824561403509,0.576140350877193,0.575964912280702,0.544912280701754,0.570175438596491,0.592982456140351,0.589649122807018,0.669649122807017
"R_W5_T1_209",0.486491228070175,0.455087719298246,0.521228070175439,0.538947368421053,0.521228070175439,0.401754385964912,0.548421052631579,0.509298245614035,0.524912280701754,0.474210526315789,0.548947368421053,0.383508771929825,0.483859649122807,0.532631578947368,0.519649122807018,0.482982456140351,0.552982456140351,0,0.46719298245614,0.437543859649123,0.595438596491228,0.781228070175439,0.43859649122807,0.541578947368421,0.458245614035088,0.523684210526316,0.414035087719298,0.420350877192982,0.42719298245614,0.436666666666667,0.54578947368421,0.544035087719298,0.510877192982456,0.474561403508772,0.459122807017544,0.462631578947368,0.484035087719298,0.472105263157895,0.644736842105263,0.429122807017544,0.483333333333333,0.443859649122807,0.424210526315789,0.523508771929825,0.438245614035088,0.452982456140351,0.491929824561403,0.502105263157895,0.439298245614035,0.638070175438596,0.447894736842105,0.462280701754386,0.477719298245614,0.479122807017544,0.46280701754386,0.432631578947368,0.55,0.405263157894737,0.430701754385965,0.460526315789474,0.482280701754386,0.478070175438596,0.476315789473684,0.494561403508772,0.469473684210526,0.47719298245614,0.465087719298246,0.474561403508772,0.498771929824561,0.51859649122807,0.483508771929825,0.486140350877193,0.493333333333333,0.519473684210526,0.482982456140351,0.423684210526316,0.583684210526316,0.500175438596491,0.503157894736842,0.533508771929825,0.45,0.471754385964912,0.469122807017544,0.461929824561404,0.512982456140351,0.454035087719298,0.476140350877193,0.492105263157895,0.498771929824561,0.480701754385965,0.462982456140351,0.461052631578947,0.423684210526316,0.434736842105263,0.425964912280702,0.486666666666667,0.487719298245614,0.453684210526316,0.439649122807018,0.477017543859649,0.428245614035088,0.494035087719298,0.44,0.461578947368421,0.394210526315789,0.472982456140351,0.488245614035088,0.417894736842105,0.541228070175439,0.513859649122807,0.531929824561403,0.474912280701754,0.517368421052632,0.520526315789474,0.498245614035088,0.467368421052632,0.501578947368421,0.66578947368421,0.484736842105263,0.493333333333333,0.554035087719298,0.534210526315789,0.50719298245614,0.45859649122807,0.487368421052632,0.595438596491228
"R_W5_T1_152",0.416140350877193,0.39859649122807,0.469473684210526,0.410701754385965,0.451578947368421,0.461929824561404,0.43140350877193,0.420701754385965,0.450877192982456,0.378421052631579,0.45719298245614,0.454035087719298,0.380701754385965,0.396666666666667,0.450350877192982,0.416491228070175,0.451929824561404,0.46719298245614,0,0.425614035087719,0.618245614035088,0.782280701754386,0.444561403508772,0.514210526315789,0.449122807017544,0.516491228070175,0.480877192982456,0.39280701754386,0.433859649122807,0.463859649122807,0.45859649122807,0.512982456140351,0.510175438596491,0.480526315789474,0.476666666666667,0.461929824561404,0.47719298245614,0.476140350877193,0.627894736842105,0.450877192982456,0.487894736842105,0.424561403508772,0.446666666666667,0.469122807017544,0.462456140350877,0.431052631578947,0.475263157894737,0.445614035087719,0.446842105263158,0.648245614035088,0.480526315789474,0.445789473684211,0.468771929824561,0.462631578947368,0.450175438596491,0.484385964912281,0.459122807017544,0.428421052631579,0.524035087719298,0.431228070175439,0.513157894736842,0.450175438596491,0.457368421052632,0.54719298245614,0.514561403508772,0.530526315789474,0.530701754385965,0.510175438596491,0.491052631578947,0.530877192982456,0.471052631578947,0.532456140350877,0.526140350877193,0.513333333333333,0.527017543859649,0.438070175438596,0.617894736842105,0.558947368421053,0.551754385964912,0.56280701754386,0.494210526315789,0.498245614035088,0.526140350877193,0.501052631578947,0.481929824561403,0.450526315789474,0.527368421052632,0.46280701754386,0.475438596491228,0.465789473684211,0.451929824561404,0.472982456140351,0.459473684210526,0.523508771929825,0.496315789473684,0.523333333333333,0.461052631578947,0.455614035087719,0.465789473684211,0.469298245614035,0.453859649122807,0.537719298245614,0.443157894736842,0.497894736842105,0.46280701754386,0.504736842105263,0.552631578947368,0.450350877192982,0.519824561403509,0.514912280701754,0.504912280701754,0.453157894736842,0.474561403508772,0.457894736842105,0.519473684210526,0.532982456140351,0.511578947368421,0.617543859649123,0.504385964912281,0.488947368421053,0.551929824561403,0.53578947368421,0.512105263157895,0.515614035087719,0.5,0.617017543859649
"R_W5_T1_178",0.450175438596491,0.4,0.448245614035088,0.418070175438596,0.462982456140351,0.451929824561404,0.490175438596491,0.387017543859649,0.474210526315789,0.416842105263158,0.490877192982456,0.41140350877193,0.44,0.469824561403509,0.458771929824561,0.404736842105263,0.491929824561403,0.437543859649123,0.425614035087719,0,0.66719298245614,0.77,0.444385964912281,0.509473684210526,0.409649122807018,0.468947368421053,0.483333333333333,0.427017543859649,0.442105263157895,0.436491228070175,0.455964912280702,0.530175438596491,0.537719298245614,0.460877192982456,0.447368421052632,0.461578947368421,0.483333333333333,0.453508771929825,0.595087719298246,0.439298245614035,0.445263157894737,0.408070175438596,0.44421052631579,0.48,0.411754385964912,0.410526315789474,0.468070175438596,0.480175438596491,0.429649122807018,0.620526315789474,0.448771929824561,0.424561403508772,0.465087719298246,0.425263157894737,0.469824561403509,0.456315789473684,0.500701754385965,0.419649122807018,0.507894736842105,0.415263157894737,0.501228070175439,0.450175438596491,0.464912280701754,0.549473684210526,0.505964912280702,0.5,0.489649122807018,0.506842105263158,0.482280701754386,0.478421052631579,0.479649122807018,0.495964912280702,0.479122807017544,0.495789473684211,0.506666666666667,0.42719298245614,0.602631578947368,0.557894736842105,0.486140350877193,0.548421052631579,0.48719298245614,0.458245614035088,0.462982456140351,0.456315789473684,0.438947368421053,0.462105263157895,0.52280701754386,0.424385964912281,0.422280701754386,0.474736842105263,0.442456140350877,0.442982456140351,0.431578947368421,0.466491228070175,0.422280701754386,0.466842105263158,0.391228070175439,0.433684210526316,0.412456140350877,0.422456140350877,0.427894736842105,0.448947368421053,0.44421052631579,0.508421052631579,0.442105263157895,0.470175438596491,0.504736842105263,0.430526315789474,0.490877192982456,0.528947368421053,0.52578947368421,0.422982456140351,0.453508771929825,0.484736842105263,0.493859649122807,0.45,0.460877192982456,0.610701754385965,0.510175438596491,0.431929824561403,0.548421052631579,0.511052631578947,0.497543859649123,0.493684210526316,0.501754385964912,0.558245614035088
