ID,Distance,Variety,Treatment,Management
R_W5_T5_13,0.282346939,ATOL,5,Chemical
R_W5_T4_81,0.282346939,DESIREE,4,Chemical
R_W5_T5_11,0.28244898,ATOL,5,Chemical
R_W5_T6_24,0.28255102,PASJA_POMORSKA,6,Chemical
R_W5_T4_78,0.28255102,PASJA_POMORSKA,4,Chemical
R_W5_T3_94,0.28255102,RUDAWA,3,Biological
R_W5_T6_55,0.282653061,JELLY,6,Chemical
R_W5_T2_175,0.282653061,SALTO,2,Biological
R_W5_T6_5,0.282755102,DESIREE,6,Chemical
R_W5_T6_56,0.282755102,DESIREE,6,Chemical
R_W5_T5_10,0.282755102,DESIREE,5,Chemical
R_W5_T5_45,0.282857143,JELLY,5,Chemical
R_W5_T5_15,0.282857143,RUDAWA,5,Chemical
R_W5_T2_203,0.282959184,KRAB,2,Biological
R_W5_T3_104,0.283061224,SALTO,3,Biological
R_W5_T6_55,0.283163265,JELLY,6,Chemical
R_W5_T5_19,0.283163265,JELLY,5,Chemical
R_W5_T2_200,0.283265306,DESIREE,2,Biological
R_W5_T4_118,0.283265306,JELLY,4,Chemical
R_W5_T6_25,0.283265306,DESIREE,6,Chemical
R_W5_T6_55,0.283265306,JELLY,6,Chemical
R_W5_T6_6,0.283367347,SALTO,6,Chemical
R_W5_T6_57,0.283367347,PASJA_POMORSKA,6,Chemical
R_W5_T6_62,0.283367347,KRAB,6,Chemical
R_W5_T5_69,0.283469388,ATOL,5,Chemical
R_W5_T5_43,0.283469388,SALTO,5,Chemical
R_W5_T5_19,0.283571429,JELLY,5,Chemical
R_W5_T4_139,0.283571429,ATOL,4,Chemical
R_W5_T6_50,0.283571429,SALTO,6,Chemical
R_W5_T2_146,0.28377551,JELLY,2,Biological
R_W5_T4_140,0.283877551,JELLY,4,Chemical
R_W5_T6_5,0.283979592,DESIREE,6,Chemical
R_W5_T6_29,0.283979592,ATOL,6,Chemical
R_W5_T5_48,0.284183673,DESIREE,5,Chemical
R_W5_T6_5,0.284285714,DESIREE,6,Chemical
R_W5_T6_5,0.284387755,DESIREE,6,Chemical
R_W5_T6_1,0.284489796,ATOL,6,Chemical
R_W5_T4_84,0.284489796,SALTO,4,Chemical
R_W5_T5_45,0.284591837,JELLY,5,Chemical
R_W5_T5_37,0.284591837,PASJA_POMORSKA,5,Chemical
R_W5_T5_19,0.284693878,JELLY,5,Chemical
R_W5_T5_68,0.284693878,KRAB,5,Chemical
R_W5_T5_20,0.284795918,RUDAWA,5,Chemical
R_W5_T5_10,0.284795918,DESIREE,5,Chemical
R_W5_T2_190,0.284897959,DESIREE,2,Biological
R_W5_T2_175,0.284897959,SALTO,2,Biological
R_W5_T5_41,0.285102041,KRAB,5,Chemical
R_W5_T2_196,0.285102041,ATOL,2,Biological
R_W5_T4_115,0.285102041,DESIREE,4,Chemical
R_W5_T3_92,0.285204082,DESIREE,3,Biological
R_W5_T3_76,0.285306122,KRAB,3,Biological
R_W5_T3_128,0.285306122,KRAB,3,Biological
R_W5_T3_121,0.285408163,PASJA_POMORSKA,3,Biological
R_W5_T5_21,0.285408163,JELLY,5,Chemical
R_W5_T3_133,0.285408163,JELLY,3,Biological
R_W5_T6_5,0.285408163,DESIREE,6,Chemical
R_W5_T5_39,0.285510204,PASJA_POMORSKA,5,Chemical
R_W5_T3_72,0.285510204,RUDAWA,3,Biological
R_W5_T3_122,0.285714286,SALTO,3,Biological
R_W5_T3_122,0.285714286,SALTO,3,Biological
R_W5_T6_51,0.285816327,JELLY,6,Chemical
R_W5_T3_76,0.285918367,KRAB,3,Biological
R_W5_T4_116,0.285918367,KRAB,4,Chemical
R_W5_T6_62,0.286020408,KRAB,6,Chemical
R_W5_T3_103,0.286020408,DESIREE,3,Biological
R_W5_T2_143,0.286020408,RUDAWA,2,Biological
R_W5_T3_76,0.286020408,KRAB,3,Biological
R_W5_T3_124,0.286020408,KRAB,3,Biological
R_W5_T2_142,0.286020408,PASJA_POMORSKA,2,Biological
R_W5_T3_92,0.286020408,DESIREE,3,Biological
R_W5_T6_4,0.286122449,PASJA_POMORSKA,6,Chemical
R_W5_T2_175,0.286122449,SALTO,2,Biological
R_W5_T6_55,0.28622449,JELLY,6,Chemical
R_W5_T5_49,0.28622449,RUDAWA,5,Chemical
R_W5_T5_68,0.286326531,KRAB,5,Chemical
R_W5_T6_50,0.286326531,SALTO,6,Chemical
R_W5_T3_72,0.286428571,RUDAWA,3,Biological
R_W5_T3_101,0.286428571,PASJA_POMORSKA,3,Biological
R_W5_T4_134,0.286530612,RUDAWA,4,Chemical
R_W5_T3_94,0.286734694,RUDAWA,3,Biological
R_W5_T4_90,0.286734694,KRAB,4,Chemical
R_W5_T2_200,0.286734694,DESIREE,2,Biological
R_W5_T6_25,0.286734694,DESIREE,6,Chemical
R_W5_T3_77,0.286836735,ATOL,3,Biological
R_W5_T4_113,0.286836735,RUDAWA,4,Chemical
R_W5_T6_24,0.286836735,PASJA_POMORSKA,6,Chemical
R_W5_T6_62,0.286938776,KRAB,6,Chemical
R_W5_T3_124,0.286938776,KRAB,3,Biological
R_W5_T4_113,0.286938776,RUDAWA,4,Chemical
R_W5_T6_57,0.287040816,PASJA_POMORSKA,6,Chemical
R_W5_T5_18,0.287040816,KRAB,5,Chemical
R_W5_T3_125,0.287040816,ATOL,3,Biological
R_W5_T5_18,0.287040816,KRAB,5,Chemical
R_W5_T6_25,0.287142857,DESIREE,6,Chemical
R_W5_T5_15,0.287244898,RUDAWA,5,Chemical
R_W5_T5_37,0.287346939,PASJA_POMORSKA,5,Chemical
R_W5_T5_48,0.28755102,DESIREE,5,Chemical
R_W5_T6_6,0.28755102,SALTO,6,Chemical
R_W5_T6_51,0.28755102,JELLY,6,Chemical
R_W5_T4_140,0.287653061,JELLY,4,Chemical
R_W5_T4_116,0.287653061,KRAB,4,Chemical
R_W5_T3_128,0.287755102,KRAB,3,Biological
R_W5_T6_27,0.287755102,RUDAWA,6,Chemical
R_W5_T5_68,0.287755102,KRAB,5,Chemical
R_W5_T4_134,0.287857143,RUDAWA,4,Chemical
R_W5_T4_84,0.287959184,SALTO,4,Chemical
R_W5_T6_33,0.288061224,JELLY,6,Chemical
R_W5_T6_35,0.288061224,ATOL,6,Chemical
R_W5_T6_5,0.288163265,DESIREE,6,Chemical
R_W5_T5_10,0.288163265,DESIREE,5,Chemical
R_W5_T3_77,0.288265306,ATOL,3,Biological
R_W5_T5_41,0.288367347,KRAB,5,Chemical
R_W5_T5_43,0.288469388,SALTO,5,Chemical
R_W5_T5_19,0.288469388,JELLY,5,Chemical
R_W5_T6_51,0.288673469,JELLY,6,Chemical
R_W5_T2_191,0.28877551,PASJA_POMORSKA,2,Biological
R_W5_T4_140,0.28877551,JELLY,4,Chemical
R_W5_T4_134,0.288979592,RUDAWA,4,Chemical
R_W5_T4_91,0.288979592,ATOL,4,Chemical
R_W5_T5_49,0.289081633,RUDAWA,5,Chemical
R_W5_T5_11,0.289081633,ATOL,5,Chemical
R_W5_T4_90,0.289081633,KRAB,4,Chemical
R_W5_T3_101,0.289183673,PASJA_POMORSKA,3,Biological
R_W5_T2_190,0.289183673,DESIREE,2,Biological
R_W5_T4_107,0.289183673,DESIREE,4,Chemical
R_W5_T4_140,0.289285714,JELLY,4,Chemical
R_W5_T5_11,0.289285714,ATOL,5,Chemical
R_W5_T6_4,0.289387755,PASJA_POMORSKA,6,Chemical
R_W5_T5_20,0.289387755,RUDAWA,5,Chemical
R_W5_T2_191,0.289387755,PASJA_POMORSKA,2,Biological
R_W5_T5_43,0.289795918,SALTO,5,Chemical
R_W5_T5_48,0.289897959,DESIREE,5,Chemical
R_W5_T5_46,0.289897959,SALTO,5,Chemical
R_W5_T3_98,0.289897959,PASJA_POMORSKA,3,Biological
R_W5_T4_79,0.29,SALTO,4,Chemical
R_W5_T6_51,0.290102041,JELLY,6,Chemical
R_W5_T2_169,0.290102041,SALTO,2,Biological
R_W5_T6_29,0.290204082,ATOL,6,Chemical
R_W5_T5_12,0.290408163,DESIREE,5,Chemical
R_W5_T5_15,0.290408163,RUDAWA,5,Chemical
R_W5_T2_170,0.290408163,RUDAWA,2,Biological
R_W5_T3_101,0.290408163,PASJA_POMORSKA,3,Biological
R_W5_T6_62,0.290408163,KRAB,6,Chemical
R_W5_T4_79,0.290510204,SALTO,4,Chemical
R_W5_T6_4,0.290510204,PASJA_POMORSKA,6,Chemical
R_W5_T3_92,0.290612245,DESIREE,3,Biological
R_W5_T5_10,0.290612245,DESIREE,5,Chemical
R_W5_T6_27,0.290714286,RUDAWA,6,Chemical
R_W5_T6_25,0.290918367,DESIREE,6,Chemical
R_W5_T3_122,0.291020408,SALTO,3,Biological
R_W5_T6_4,0.291122449,PASJA_POMORSKA,6,Chemical
R_W5_T2_196,0.29122449,ATOL,2,Biological
R_W5_T4_118,0.291326531,JELLY,4,Chemical
R_W5_T4_81,0.291428571,DESIREE,4,Chemical
R_W5_T5_45,0.291428571,JELLY,5,Chemical
R_W5_T5_10,0.291428571,DESIREE,5,Chemical
R_W5_T3_132,0.291530612,ATOL,3,Biological
R_W5_T4_110,0.291530612,PASJA_POMORSKA,4,Chemical
R_W5_T3_94,0.291632653,RUDAWA,3,Biological
R_W5_T5_18,0.291836735,KRAB,5,Chemical
R_W5_T5_11,0.292142857,ATOL,5,Chemical
R_W5_T5_12,0.292142857,DESIREE,5,Chemical
R_W5_T2_197,0.292244898,DESIREE,2,Biological
R_W5_T5_45,0.292244898,JELLY,5,Chemical
R_W5_T3_74,0.292346939,DESIREE,3,Biological
R_W5_T4_79,0.292346939,SALTO,4,Chemical
R_W5_T4_81,0.292346939,DESIREE,4,Chemical
R_W5_T2_198,0.29244898,KRAB,2,Biological
R_W5_T4_115,0.29255102,DESIREE,4,Chemical
R_W5_T6_1,0.292653061,ATOL,6,Chemical
R_W5_T4_85,0.292755102,RUDAWA,4,Chemical
R_W5_T3_94,0.292857143,RUDAWA,3,Biological
R_W5_T5_13,0.292959184,ATOL,5,Chemical
R_W5_T3_98,0.292959184,PASJA_POMORSKA,3,Biological
R_W5_T3_100,0.293061224,SALTO,3,Biological
R_W5_T3_74,0.293265306,DESIREE,3,Biological
R_W5_T4_90,0.293265306,KRAB,4,Chemical
R_W5_T6_5,0.293571429,DESIREE,6,Chemical
R_W5_T6_6,0.293571429,SALTO,6,Chemical
R_W5_T6_23,0.293571429,KRAB,6,Chemical
R_W5_T2_169,0.293673469,SALTO,2,Biological
R_W5_T6_55,0.293673469,JELLY,6,Chemical
R_W5_T3_128,0.293673469,KRAB,3,Biological
R_W5_T6_56,0.293673469,DESIREE,6,Chemical
R_W5_T5_39,0.29377551,PASJA_POMORSKA,5,Chemical
R_W5_T6_50,0.293877551,SALTO,6,Chemical
R_W5_T4_87,0.293877551,ATOL,4,Chemical
R_W5_T3_101,0.294183673,PASJA_POMORSKA,3,Biological
R_W5_T6_27,0.294387755,RUDAWA,6,Chemical
R_W5_T2_198,0.294489796,KRAB,2,Biological
R_W5_T6_1,0.294591837,ATOL,6,Chemical
R_W5_T5_46,0.294693878,SALTO,5,Chemical
R_W5_T5_49,0.294693878,RUDAWA,5,Chemical
R_W5_T4_139,0.294795918,ATOL,4,Chemical
R_W5_T2_200,0.295204082,DESIREE,2,Biological
R_W5_T2_170,0.295204082,RUDAWA,2,Biological
R_W5_T6_4,0.295204082,PASJA_POMORSKA,6,Chemical
R_W5_T5_20,0.295306122,RUDAWA,5,Chemical
R_W5_T5_49,0.295306122,RUDAWA,5,Chemical
R_W5_T5_48,0.295408163,DESIREE,5,Chemical
R_W5_T3_121,0.295408163,PASJA_POMORSKA,3,Biological
R_W5_T2_200,0.295510204,DESIREE,2,Biological
R_W5_T3_133,0.295510204,JELLY,3,Biological
R_W5_T2_170,0.295612245,RUDAWA,2,Biological
R_W5_T4_81,0.295612245,DESIREE,4,Chemical
R_W5_T4_78,0.295612245,PASJA_POMORSKA,4,Chemical
R_W5_T4_139,0.295816327,ATOL,4,Chemical
R_W5_T5_49,0.295816327,RUDAWA,5,Chemical
R_W5_T6_55,0.295918367,JELLY,6,Chemical
R_W5_T6_62,0.295918367,KRAB,6,Chemical
R_W5_T4_107,0.295918367,DESIREE,4,Chemical
R_W5_T3_121,0.295918367,PASJA_POMORSKA,3,Biological
R_W5_T5_15,0.295918367,RUDAWA,5,Chemical
R_W5_T3_94,0.296020408,RUDAWA,3,Biological
R_W5_T2_190,0.296122449,DESIREE,2,Biological
R_W5_T5_14,0.296122449,PASJA_POMORSKA,5,Chemical
R_W5_T5_18,0.296122449,KRAB,5,Chemical
R_W5_T2_193,0.296530612,KRAB,2,Biological
R_W5_T2_193,0.296530612,KRAB,2,Biological
R_W5_T2_196,0.296530612,ATOL,2,Biological
R_W5_T3_72,0.296530612,RUDAWA,3,Biological
R_W5_T6_5,0.296632653,DESIREE,6,Chemical
R_W5_T4_140,0.296632653,JELLY,4,Chemical
R_W5_T6_32,0.296734694,SALTO,6,Chemical
R_W5_T6_25,0.296734694,DESIREE,6,Chemical
R_W5_T2_203,0.296836735,KRAB,2,Biological
R_W5_T5_68,0.296836735,KRAB,5,Chemical
R_W5_T5_41,0.296836735,KRAB,5,Chemical
R_W5_T3_122,0.296938776,SALTO,3,Biological
R_W5_T5_12,0.296938776,DESIREE,5,Chemical
R_W5_T4_140,0.296938776,JELLY,4,Chemical
R_W5_T2_146,0.297040816,JELLY,2,Biological
R_W5_T4_113,0.297244898,RUDAWA,4,Chemical
R_W5_T5_39,0.297244898,PASJA_POMORSKA,5,Chemical
R_W5_T2_191,0.297346939,PASJA_POMORSKA,2,Biological
R_W5_T5_46,0.297346939,SALTO,5,Chemical
R_W5_T4_87,0.297346939,ATOL,4,Chemical
R_W5_T5_10,0.29755102,DESIREE,5,Chemical
R_W5_T5_14,0.29755102,PASJA_POMORSKA,5,Chemical
R_W5_T5_11,0.297653061,ATOL,5,Chemical
R_W5_T6_62,0.297653061,KRAB,6,Chemical
R_W5_T5_68,0.297653061,KRAB,5,Chemical
R_W5_T5_12,0.297653061,DESIREE,5,Chemical
R_W5_T5_49,0.297857143,RUDAWA,5,Chemical
R_W5_T3_77,0.297857143,ATOL,3,Biological
R_W5_T6_62,0.297857143,KRAB,6,Chemical
R_W5_T6_4,0.297959184,PASJA_POMORSKA,6,Chemical
R_W5_T4_113,0.297959184,RUDAWA,4,Chemical
R_W5_T5_19,0.298061224,JELLY,5,Chemical
R_W5_T4_118,0.298061224,JELLY,4,Chemical
R_W5_T2_197,0.298163265,DESIREE,2,Biological
R_W5_T5_14,0.298163265,PASJA_POMORSKA,5,Chemical
R_W5_T3_94,0.298163265,RUDAWA,3,Biological
R_W5_T2_175,0.298265306,SALTO,2,Biological
R_W5_T4_113,0.298367347,RUDAWA,4,Chemical
R_W5_T3_94,0.298469388,RUDAWA,3,Biological
R_W5_T6_56,0.298469388,DESIREE,6,Chemical
R_W5_T4_134,0.298571429,RUDAWA,4,Chemical
R_W5_T5_43,0.298877551,SALTO,5,Chemical
R_W5_T5_46,0.299081633,SALTO,5,Chemical
R_W5_T2_196,0.299183673,ATOL,2,Biological
R_W5_T5_21,0.299285714,JELLY,5,Chemical
R_W5_T6_50,0.299285714,SALTO,6,Chemical
R_W5_T4_90,0.299489796,KRAB,4,Chemical
R_W5_T3_72,0.299489796,RUDAWA,3,Biological
R_W5_T4_87,0.299489796,ATOL,4,Chemical
R_W5_T4_87,0.299591837,ATOL,4,Chemical
R_W5_T5_19,0.299591837,JELLY,5,Chemical
R_W5_T2_197,0.299591837,DESIREE,2,Biological
R_W5_T4_116,0.299693878,KRAB,4,Chemical
R_W5_T4_113,0.299795918,RUDAWA,4,Chemical
R_W5_T6_24,0.299795918,PASJA_POMORSKA,6,Chemical
R_W5_T2_192,0.299897959,JELLY,2,Biological
R_W5_T4_85,0.299897959,RUDAWA,4,Chemical
R_W5_T5_41,0.300102041,KRAB,5,Chemical
R_W5_T2_143,0.300102041,RUDAWA,2,Biological
R_W5_T6_6,0.300102041,SALTO,6,Chemical
R_W5_T3_130,0.300306122,JELLY,3,Biological
R_W5_T5_20,0.300306122,RUDAWA,5,Chemical
R_W5_T4_79,0.300408163,SALTO,4,Chemical
R_W5_T3_121,0.300408163,PASJA_POMORSKA,3,Biological
R_W5_T2_196,0.300408163,ATOL,2,Biological
R_W5_T2_190,0.300510204,DESIREE,2,Biological
R_W5_T5_45,0.300612245,JELLY,5,Chemical
R_W5_T4_115,0.300612245,DESIREE,4,Chemical
R_W5_T6_27,0.300612245,RUDAWA,6,Chemical
R_W5_T3_125,0.300816327,ATOL,3,Biological
R_W5_T4_90,0.300816327,KRAB,4,Chemical
R_W5_T3_128,0.300816327,KRAB,3,Biological
R_W5_T2_193,0.301122449,KRAB,2,Biological
R_W5_T6_29,0.30122449,ATOL,6,Chemical
R_W5_T2_170,0.301428571,RUDAWA,2,Biological
R_W5_T4_116,0.301428571,KRAB,4,Chemical
R_W5_T5_37,0.301530612,PASJA_POMORSKA,5,Chemical
R_W5_T3_128,0.301632653,KRAB,3,Biological
R_W5_T6_24,0.301734694,PASJA_POMORSKA,6,Chemical
R_W5_T3_77,0.301836735,ATOL,3,Biological
R_W5_T4_85,0.301836735,RUDAWA,4,Chemical
R_W5_T6_51,0.301938776,JELLY,6,Chemical
R_W5_T6_35,0.302040816,ATOL,6,Chemical
R_W5_T3_100,0.302142857,SALTO,3,Biological
R_W5_T3_74,0.302142857,DESIREE,3,Biological
R_W5_T5_37,0.302346939,PASJA_POMORSKA,5,Chemical
R_W5_T5_15,0.30244898,RUDAWA,5,Chemical
R_W5_T6_5,0.30255102,DESIREE,6,Chemical
R_W5_T4_84,0.30255102,SALTO,4,Chemical
R_W5_T2_193,0.302755102,KRAB,2,Biological
R_W5_T6_51,0.302857143,JELLY,6,Chemical
R_W5_T4_116,0.302959184,KRAB,4,Chemical
R_W5_T4_116,0.302959184,KRAB,4,Chemical
R_W5_T4_110,0.303061224,PASJA_POMORSKA,4,Chemical
R_W5_T6_1,0.303265306,ATOL,6,Chemical
R_W5_T4_90,0.303265306,KRAB,4,Chemical
R_W5_T3_74,0.303265306,DESIREE,3,Biological
R_W5_T4_113,0.303367347,RUDAWA,4,Chemical
R_W5_T5_49,0.303469388,RUDAWA,5,Chemical
R_W5_T3_104,0.303673469,SALTO,3,Biological
R_W5_T3_125,0.303673469,ATOL,3,Biological
R_W5_T3_76,0.303979592,KRAB,3,Biological
R_W5_T5_37,0.303979592,PASJA_POMORSKA,5,Chemical
R_W5_T3_100,0.304081633,SALTO,3,Biological
R_W5_T3_100,0.304183673,SALTO,3,Biological
R_W5_T3_103,0.304387755,DESIREE,3,Biological
R_W5_T5_65,0.304387755,SALTO,5,Chemical
R_W5_T6_5,0.304489796,DESIREE,6,Chemical
R_W5_T6_33,0.304591837,JELLY,6,Chemical
R_W5_T5_46,0.304693878,SALTO,5,Chemical
R_W5_T6_29,0.304693878,ATOL,6,Chemical
R_W5_T6_23,0.305204082,KRAB,6,Chemical
R_W5_T5_21,0.305306122,JELLY,5,Chemical
R_W5_T5_48,0.305510204,DESIREE,5,Chemical
R_W5_T5_49,0.305612245,RUDAWA,5,Chemical
R_W5_T2_170,0.305612245,RUDAWA,2,Biological
R_W5_T3_104,0.305612245,SALTO,3,Biological
R_W5_T6_1,0.305816327,ATOL,6,Chemical
R_W5_T6_25,0.30622449,DESIREE,6,Chemical
R_W5_T6_51,0.30622449,JELLY,6,Chemical
R_W5_T3_92,0.30622449,DESIREE,3,Biological
R_W5_T2_193,0.306326531,KRAB,2,Biological
R_W5_T2_197,0.306428571,DESIREE,2,Biological
R_W5_T5_45,0.306428571,JELLY,5,Chemical
R_W5_T3_98,0.306734694,PASJA_POMORSKA,3,Biological
R_W5_T5_10,0.306836735,DESIREE,5,Chemical
R_W5_T2_170,0.306836735,RUDAWA,2,Biological
R_W5_T5_45,0.307346939,JELLY,5,Chemical
R_W5_T5_11,0.307653061,ATOL,5,Chemical
R_W5_T2_200,0.307959184,DESIREE,2,Biological
R_W5_T4_90,0.308061224,KRAB,4,Chemical
R_W5_T4_78,0.308265306,PASJA_POMORSKA,4,Chemical
R_W5_T2_164,0.308265306,PASJA_POMORSKA,2,Biological
R_W5_T4_87,0.308367347,ATOL,4,Chemical
R_W5_T2_143,0.308571429,RUDAWA,2,Biological
R_W5_T3_101,0.308571429,PASJA_POMORSKA,3,Biological
R_W5_T6_51,0.308571429,JELLY,6,Chemical
R_W5_T5_20,0.308673469,RUDAWA,5,Chemical
R_W5_T4_109,0.308673469,PASJA_POMORSKA,4,Chemical
R_W5_T3_76,0.30877551,KRAB,3,Biological
R_W5_T5_12,0.308877551,DESIREE,5,Chemical
R_W5_T6_1,0.308979592,ATOL,6,Chemical
R_W5_T4_79,0.308979592,SALTO,4,Chemical
R_W5_T2_192,0.309081633,JELLY,2,Biological
R_W5_T4_110,0.309183673,PASJA_POMORSKA,4,Chemical
R_W5_T5_45,0.309285714,JELLY,5,Chemical
R_W5_T5_37,0.309285714,PASJA_POMORSKA,5,Chemical
R_W5_T4_110,0.309285714,PASJA_POMORSKA,4,Chemical
R_W5_T4_113,0.309489796,RUDAWA,4,Chemical
R_W5_T6_6,0.309897959,SALTO,6,Chemical
R_W5_T5_68,0.31,KRAB,5,Chemical
R_W5_T6_51,0.310102041,JELLY,6,Chemical
R_W5_T6_6,0.310102041,SALTO,6,Chemical
R_W5_T2_193,0.310204082,KRAB,2,Biological
R_W5_T4_118,0.310204082,JELLY,4,Chemical
R_W5_T3_94,0.310204082,RUDAWA,3,Biological
R_W5_T2_196,0.310408163,ATOL,2,Biological
R_W5_T5_19,0.310408163,JELLY,5,Chemical
R_W5_T5_45,0.310408163,JELLY,5,Chemical
R_W5_T2_198,0.310408163,KRAB,2,Biological
R_W5_T3_125,0.310408163,ATOL,3,Biological
R_W5_T4_113,0.310408163,RUDAWA,4,Chemical
R_W5_T3_94,0.310714286,RUDAWA,3,Biological
R_W5_T3_122,0.310816327,SALTO,3,Biological
R_W5_T2_170,0.310918367,RUDAWA,2,Biological
R_W5_T3_98,0.310918367,PASJA_POMORSKA,3,Biological
R_W5_T5_10,0.311020408,DESIREE,5,Chemical
R_W5_T3_74,0.31122449,DESIREE,3,Biological
R_W5_T3_77,0.31122449,ATOL,3,Biological
R_W5_T5_11,0.311428571,ATOL,5,Chemical
R_W5_T5_45,0.311428571,JELLY,5,Chemical
R_W5_T2_196,0.311530612,ATOL,2,Biological
R_W5_T3_100,0.311836735,SALTO,3,Biological
R_W5_T4_137,0.311836735,SALTO,4,Chemical
R_W5_T5_13,0.311836735,ATOL,5,Chemical
R_W5_T4_115,0.311938776,DESIREE,4,Chemical
R_W5_T6_51,0.312040816,JELLY,6,Chemical
R_W5_T6_27,0.312040816,RUDAWA,6,Chemical
R_W5_T3_104,0.312142857,SALTO,3,Biological
R_W5_T4_85,0.31244898,RUDAWA,4,Chemical
R_W5_T2_170,0.31244898,RUDAWA,2,Biological
R_W5_T4_113,0.312755102,RUDAWA,4,Chemical
R_W5_T5_43,0.312857143,SALTO,5,Chemical
R_W5_T5_69,0.312959184,ATOL,5,Chemical
R_W5_T2_170,0.313061224,RUDAWA,2,Biological
R_W5_T5_11,0.313163265,ATOL,5,Chemical
R_W5_T5_15,0.313163265,RUDAWA,5,Chemical
R_W5_T3_74,0.313367347,DESIREE,3,Biological
R_W5_T5_48,0.313469388,DESIREE,5,Chemical
R_W5_T6_6,0.313571429,SALTO,6,Chemical
R_W5_T2_170,0.313571429,RUDAWA,2,Biological
R_W5_T4_110,0.313673469,PASJA_POMORSKA,4,Chemical
R_W5_T3_128,0.313877551,KRAB,3,Biological
R_W5_T6_51,0.313979592,JELLY,6,Chemical
R_W5_T3_77,0.314285714,ATOL,3,Biological
R_W5_T4_110,0.314387755,PASJA_POMORSKA,4,Chemical
R_W5_T5_15,0.314489796,RUDAWA,5,Chemical
R_W5_T5_48,0.314591837,DESIREE,5,Chemical
R_W5_T2_146,0.314693878,JELLY,2,Biological
R_W5_T6_6,0.314795918,SALTO,6,Chemical
R_W5_T5_11,0.315102041,ATOL,5,Chemical
R_W5_T2_192,0.315102041,JELLY,2,Biological
R_W5_T5_46,0.315408163,SALTO,5,Chemical
R_W5_T5_48,0.315714286,DESIREE,5,Chemical
R_W5_T5_18,0.315816327,KRAB,5,Chemical
R_W5_T3_122,0.315816327,SALTO,3,Biological
R_W5_T6_54,0.315816327,RUDAWA,6,Chemical
R_W5_T6_62,0.315918367,KRAB,6,Chemical
R_W5_T6_51,0.316020408,JELLY,6,Chemical
R_W5_T2_146,0.316428571,JELLY,2,Biological
R_W5_T2_200,0.316530612,DESIREE,2,Biological
R_W5_T6_6,0.316632653,SALTO,6,Chemical
R_W5_T5_48,0.316734694,DESIREE,5,Chemical
R_W5_T6_25,0.316836735,DESIREE,6,Chemical
R_W5_T2_143,0.316836735,RUDAWA,2,Biological
R_W5_T6_6,0.316938776,SALTO,6,Chemical
R_W5_T3_98,0.317244898,PASJA_POMORSKA,3,Biological
R_W5_T5_15,0.31755102,RUDAWA,5,Chemical
R_W5_T5_18,0.31755102,KRAB,5,Chemical
R_W5_T3_128,0.317755102,KRAB,3,Biological
R_W5_T5_46,0.317755102,SALTO,5,Chemical
R_W5_T3_94,0.317857143,RUDAWA,3,Biological
R_W5_T6_57,0.318061224,PASJA_POMORSKA,6,Chemical
R_W5_T6_1,0.318163265,ATOL,6,Chemical
R_W5_T3_125,0.318163265,ATOL,3,Biological
R_W5_T3_92,0.318367347,DESIREE,3,Biological
R_W5_T3_98,0.318367347,PASJA_POMORSKA,3,Biological
R_W5_T5_15,0.318673469,RUDAWA,5,Chemical
R_W5_T4_85,0.318877551,RUDAWA,4,Chemical
R_W5_T6_1,0.318877551,ATOL,6,Chemical
R_W5_T3_92,0.318979592,DESIREE,3,Biological
R_W5_T4_113,0.318979592,RUDAWA,4,Chemical
R_W5_T4_116,0.319183673,KRAB,4,Chemical
R_W5_T6_6,0.319285714,SALTO,6,Chemical
R_W5_T3_104,0.319489796,SALTO,3,Biological
R_W5_T2_175,0.319489796,SALTO,2,Biological
R_W5_T4_110,0.319591837,PASJA_POMORSKA,4,Chemical
R_W5_T5_15,0.319795918,RUDAWA,5,Chemical
R_W5_T2_198,0.32,KRAB,2,Biological
R_W5_T4_85,0.32,RUDAWA,4,Chemical
R_W5_T4_78,0.320102041,PASJA_POMORSKA,4,Chemical
R_W5_T6_57,0.320204082,PASJA_POMORSKA,6,Chemical
R_W5_T3_76,0.320306122,KRAB,3,Biological
R_W5_T6_6,0.320408163,SALTO,6,Chemical
R_W5_T6_55,0.320612245,JELLY,6,Chemical
R_W5_T3_74,0.320714286,DESIREE,3,Biological
R_W5_T5_48,0.321122449,DESIREE,5,Chemical
R_W5_T4_85,0.321326531,RUDAWA,4,Chemical
R_W5_T6_55,0.321326531,JELLY,6,Chemical
R_W5_T5_48,0.321428571,DESIREE,5,Chemical
R_W5_T3_76,0.321428571,KRAB,3,Biological
R_W5_T2_193,0.321530612,KRAB,2,Biological
R_W5_T2_143,0.321632653,RUDAWA,2,Biological
R_W5_T3_74,0.321734694,DESIREE,3,Biological
R_W5_T6_51,0.321734694,JELLY,6,Chemical
R_W5_T3_77,0.321836735,ATOL,3,Biological
R_W5_T6_50,0.321938776,SALTO,6,Chemical
R_W5_T3_104,0.322244898,SALTO,3,Biological
R_W5_T4_85,0.32255102,RUDAWA,4,Chemical
R_W5_T6_57,0.322755102,PASJA_POMORSKA,6,Chemical
R_W5_T5_39,0.323265306,PASJA_POMORSKA,5,Chemical
R_W5_T6_27,0.323469388,RUDAWA,6,Chemical
R_W5_T2_193,0.323673469,KRAB,2,Biological
R_W5_T6_57,0.32377551,PASJA_POMORSKA,6,Chemical
