ID,Distance,Variety,Treatment,Management
R_W5_T2_145,0.475964912,SALTO,2,Biological
R_W5_T2_169,0.505614035,SALTO,2,Biological
R_W5_T2_175,0.433508772,SALTO,2,Biological
R_W5_T3_77,0.48122807,ATOL,3,Biological
R_W5_T3_125,0.451578947,ATOL,3,Biological
R_W5_T3_132,0.434912281,ATOL,3,Biological
R_W5_T3_74,0.435614035,DESIREE,3,Biological
R_W5_T3_92,0.460526316,DESIREE,3,Biological
R_W5_T3_103,0.445263158,DESIREE,3,Biological
R_W5_T3_71,0.435087719,JELLY,3,Biological
R_W5_T3_130,0.627719298,JELLY,3,Biological
R_W5_T3_133,0.499649123,JELLY,3,Biological
R_W5_T3_76,0.449649123,KRAB,3,Biological
R_W5_T3_124,0.462280702,KRAB,3,Biological
R_W5_T3_128,0.445087719,KRAB,3,Biological
R_W5_T3_98,0.466491228,PASJA_POMORSKA,3,Biological
R_W5_T3_101,0.500877193,PASJA_POMORSKA,3,Biological
R_W5_T3_121,0.460526316,PASJA_POMORSKA,3,Biological
R_W5_T3_72,0.424561404,RUDAWA,3,Biological
R_W5_T3_94,0.53122807,RUDAWA,3,Biological
R_W5_T3_129,0.430877193,RUDAWA,3,Biological
R_W5_T3_100,0.520701754,SALTO,3,Biological
R_W5_T3_104,0.432807018,SALTO,3,Biological
R_W5_T3_122,0.479824561,SALTO,3,Biological
R_W5_T4_87,0.547017544,ATOL,4,Chemical
R_W5_T4_91,0.525263158,ATOL,4,Chemical
R_W5_T4_139,0.55122807,ATOL,4,Chemical
R_W5_T4_81,0.526140351,DESIREE,4,Chemical
R_W5_T4_107,0.527017544,DESIREE,4,Chemical
R_W5_T4_115,0.501052632,DESIREE,4,Chemical
R_W5_T4_118,0.542105263,JELLY,4,Chemical
R_W5_T4_136,0.46122807,JELLY,4,Chemical
R_W5_T4_140,0.532280702,JELLY,4,Chemical
R_W5_T4_90,0.518947368,KRAB,4,Chemical
R_W5_T4_114,0.534912281,KRAB,4,Chemical
R_W5_T4_116,0.537719298,KRAB,4,Chemical
R_W5_T4_78,0.436842105,PASJA_POMORSKA,4,Chemical
R_W5_T4_109,0.608421053,PASJA_POMORSKA,4,Chemical
R_W5_T4_110,0.573157895,PASJA_POMORSKA,4,Chemical
R_W5_T4_85,0.558421053,RUDAWA,4,Chemical
R_W5_T4_113,0.580175439,RUDAWA,4,Chemical
R_W5_T4_134,0.505964912,RUDAWA,4,Chemical
R_W5_T4_79,0.50754386,SALTO,4,Chemical
R_W5_T4_84,0.547719298,SALTO,4,Chemical
R_W5_T4_137,0.50877193,SALTO,4,Chemical
R_W5_T5_11,0.477017544,ATOL,5,Chemical
R_W5_T5_13,0.477192982,ATOL,5,Chemical
R_W5_T5_69,0.527719298,ATOL,5,Chemical
R_W5_T5_10,0.458421053,DESIREE,5,Chemical
R_W5_T5_12,0.477017544,DESIREE,5,Chemical
R_W5_T5_48,0.503157895,DESIREE,5,Chemical
R_W5_T5_19,0.457719298,JELLY,5,Chemical
R_W5_T5_21,0.495614035,JELLY,5,Chemical
R_W5_T5_45,0.44,JELLY,5,Chemical
R_W5_T5_18,0.535438596,KRAB,5,Chemical
R_W5_T5_41,0.484210526,KRAB,5,Chemical
R_W5_T5_68,0.514035088,KRAB,5,Chemical
R_W5_T5_14,0.451403509,PASJA_POMORSKA,5,Chemical
R_W5_T5_37,0.452982456,PASJA_POMORSKA,5,Chemical
R_W5_T5_39,0.487017544,PASJA_POMORSKA,5,Chemical
R_W5_T5_15,0.480175439,RUDAWA,5,Chemical
R_W5_T5_20,0.471929825,RUDAWA,5,Chemical
R_W5_T5_49,0.548070175,RUDAWA,5,Chemical
R_W5_T5_43,0.460526316,SALTO,5,Chemical
R_W5_T5_46,0.507894737,SALTO,5,Chemical
R_W5_T5_65,0.473333333,SALTO,5,Chemical
R_W5_T6_1,0.503684211,ATOL,6,Chemical
R_W5_T6_29,0.558070175,ATOL,6,Chemical
R_W5_T6_35,0.462982456,ATOL,6,Chemical
R_W5_T6_5,0.543859649,DESIREE,6,Chemical
R_W5_T6_25,0.523333333,DESIREE,6,Chemical
R_W5_T6_56,0.524736842,DESIREE,6,Chemical
R_W5_T6_33,0.427192982,JELLY,6,Chemical
R_W5_T6_51,0.493684211,JELLY,6,Chemical
R_W5_T6_55,0.495087719,JELLY,6,Chemical
R_W5_T6_22,0.544736842,KRAB,6,Chemical
R_W5_T6_23,0.535087719,KRAB,6,Chemical
R_W5_T6_62,0.525263158,KRAB,6,Chemical
R_W5_T6_4,0.612982456,PASJA_POMORSKA,6,Chemical
R_W5_T6_24,0.517017544,PASJA_POMORSKA,6,Chemical
R_W5_T6_57,0.509122807,PASJA_POMORSKA,6,Chemical
R_W5_T6_27,0.560877193,RUDAWA,6,Chemical
R_W5_T6_54,0.532982456,RUDAWA,6,Chemical
R_W5_T6_61,0.531052632,RUDAWA,6,Chemical
R_W5_T6_6,0.555438596,SALTO,6,Chemical
R_W5_T6_32,0.526315789,SALTO,6,Chemical
R_W5_T6_50,0.625964912,SALTO,6,Chemical
R_W5_T2_147,0.799473684,ATOL,2,Biological
R_W5_T2_173,0.543157895,ATOL,2,Biological
R_W5_T2_196,0.551929825,ATOL,2,Biological
R_W5_T2_190,0.500350877,DESIREE,2,Biological
R_W5_T2_197,0.549122807,DESIREE,2,Biological
R_W5_T2_200,0.521403509,DESIREE,2,Biological
R_W5_T2_146,0.486666667,JELLY,2,Biological
R_W5_T2_171,0.489824561,JELLY,2,Biological
R_W5_T2_192,0.524385965,JELLY,2,Biological
R_W5_T2_193,0.518421053,KRAB,2,Biological
R_W5_T2_198,0.541578947,KRAB,2,Biological
R_W5_T2_203,0.547368421,KRAB,2,Biological
R_W5_T2_142,0.527894737,PASJA_POMORSKA,2,Biological
R_W5_T2_164,0.521052632,PASJA_POMORSKA,2,Biological
R_W5_T2_191,0.532105263,PASJA_POMORSKA,2,Biological
R_W5_T2_143,0.533333333,RUDAWA,2,Biological
R_W5_T2_170,0.532105263,RUDAWA,2,Biological
R_W5_T2_172,0.656842105,RUDAWA,2,Biological
R_W5_T2_145,0.549122807,SALTO,2,Biological
R_W5_T2_169,0.53245614,SALTO,2,Biological
R_W5_T2_175,0.510350877,SALTO,2,Biological
R_W5_T3_77,0.54877193,ATOL,3,Biological
R_W5_T3_125,0.537192982,ATOL,3,Biological
R_W5_T3_132,0.512280702,ATOL,3,Biological
R_W5_T3_74,0.499649123,DESIREE,3,Biological
R_W5_T3_92,0.524385965,DESIREE,3,Biological
R_W5_T3_103,0.492631579,DESIREE,3,Biological
R_W5_T3_71,0.524736842,JELLY,3,Biological
R_W5_T3_130,0.633508772,JELLY,3,Biological
R_W5_T3_133,0.524210526,JELLY,3,Biological
R_W5_T3_76,0.529824561,KRAB,3,Biological
R_W5_T3_124,0.540701754,KRAB,3,Biological
R_W5_T3_128,0.518245614,KRAB,3,Biological
R_W5_T3_98,0.517719298,PASJA_POMORSKA,3,Biological
R_W5_T3_101,0.555087719,PASJA_POMORSKA,3,Biological
R_W5_T3_121,0.531052632,PASJA_POMORSKA,3,Biological
R_W5_T3_72,0.523333333,RUDAWA,3,Biological
R_W5_T3_94,0.597017544,RUDAWA,3,Biological
R_W5_T3_129,0.510350877,RUDAWA,3,Biological
R_W5_T3_100,0.560526316,SALTO,3,Biological
R_W5_T3_104,0.505087719,SALTO,3,Biological
R_W5_T3_122,0.516666667,SALTO,3,Biological
R_W5_T4_87,0.586140351,ATOL,4,Chemical
R_W5_T4_91,0.570877193,ATOL,4,Chemical
R_W5_T4_139,0.585964912,ATOL,4,Chemical
R_W5_T4_81,0.56877193,DESIREE,4,Chemical
R_W5_T4_107,0.566666667,DESIREE,4,Chemical
R_W5_T4_115,0.528596491,DESIREE,4,Chemical
R_W5_T4_118,0.564210526,JELLY,4,Chemical
R_W5_T4_136,0.459649123,JELLY,4,Chemical
R_W5_T4_140,0.524210526,JELLY,4,Chemical
R_W5_T4_90,0.561403509,KRAB,4,Chemical
R_W5_T4_114,0.559122807,KRAB,4,Chemical
R_W5_T4_116,0.578245614,KRAB,4,Chemical
R_W5_T4_78,0.502807018,PASJA_POMORSKA,4,Chemical
R_W5_T4_109,0.64122807,PASJA_POMORSKA,4,Chemical
R_W5_T4_110,0.609824561,PASJA_POMORSKA,4,Chemical
R_W5_T4_85,0.58877193,RUDAWA,4,Chemical
R_W5_T4_113,0.601754386,RUDAWA,4,Chemical
R_W5_T4_134,0.565964912,RUDAWA,4,Chemical
R_W5_T4_79,0.571578947,SALTO,4,Chemical
R_W5_T4_84,0.580526316,SALTO,4,Chemical
R_W5_T4_137,0.539298246,SALTO,4,Chemical
R_W5_T5_11,0.495438596,ATOL,5,Chemical
R_W5_T5_13,0.53122807,ATOL,5,Chemical
R_W5_T5_69,0.584385965,ATOL,5,Chemical
R_W5_T5_10,0.482982456,DESIREE,5,Chemical
R_W5_T5_12,0.486140351,DESIREE,5,Chemical
R_W5_T5_48,0.531754386,DESIREE,5,Chemical
R_W5_T5_19,0.533684211,JELLY,5,Chemical
R_W5_T5_21,0.518947368,JELLY,5,Chemical
R_W5_T5_45,0.518245614,JELLY,5,Chemical
R_W5_T5_18,0.585789474,KRAB,5,Chemical
R_W5_T5_41,0.528245614,KRAB,5,Chemical
R_W5_T5_68,0.590701754,KRAB,5,Chemical
R_W5_T5_14,0.518070175,PASJA_POMORSKA,5,Chemical
R_W5_T5_37,0.516315789,PASJA_POMORSKA,5,Chemical
R_W5_T5_39,0.516140351,PASJA_POMORSKA,5,Chemical
R_W5_T5_15,0.533333333,RUDAWA,5,Chemical
R_W5_T5_20,0.533859649,RUDAWA,5,Chemical
R_W5_T5_49,0.585964912,RUDAWA,5,Chemical
R_W5_T5_43,0.528421053,SALTO,5,Chemical
R_W5_T5_46,0.589122807,SALTO,5,Chemical
R_W5_T5_65,0.545614035,SALTO,5,Chemical
R_W5_T6_1,0.555438596,ATOL,6,Chemical
R_W5_T6_29,0.576666667,ATOL,6,Chemical
R_W5_T6_35,0.494385965,ATOL,6,Chemical
R_W5_T6_5,0.533508772,DESIREE,6,Chemical
R_W5_T6_25,0.492807018,DESIREE,6,Chemical
R_W5_T6_56,0.512982456,DESIREE,6,Chemical
R_W5_T6_33,0.471578947,JELLY,6,Chemical
R_W5_T6_51,0.483157895,JELLY,6,Chemical
R_W5_T6_55,0.506666667,JELLY,6,Chemical
R_W5_T6_22,0.583508772,KRAB,6,Chemical
R_W5_T6_23,0.591578947,KRAB,6,Chemical
R_W5_T6_62,0.538596491,KRAB,6,Chemical
R_W5_T6_4,0.61122807,PASJA_POMORSKA,6,Chemical
R_W5_T6_24,0.552982456,PASJA_POMORSKA,6,Chemical
R_W5_T6_57,0.541929825,PASJA_POMORSKA,6,Chemical
R_W5_T6_27,0.562105263,RUDAWA,6,Chemical
R_W5_T6_54,0.55245614,RUDAWA,6,Chemical
R_W5_T6_61,0.565789474,RUDAWA,6,Chemical
R_W5_T6_6,0.587017544,SALTO,6,Chemical
R_W5_T6_32,0.566315789,SALTO,6,Chemical
R_W5_T6_50,0.65,SALTO,6,Chemical
R_W5_T2_147,0.782280702,ATOL,2,Biological
R_W5_T2_173,0.407017544,ATOL,2,Biological
R_W5_T2_196,0.49245614,ATOL,2,Biological
R_W5_T2_190,0.402982456,DESIREE,2,Biological
R_W5_T2_197,0.500175439,DESIREE,2,Biological
R_W5_T2_200,0.421403509,DESIREE,2,Biological
R_W5_T2_146,0.388947368,JELLY,2,Biological
R_W5_T2_171,0.408596491,JELLY,2,Biological
R_W5_T2_192,0.419298246,JELLY,2,Biological
R_W5_T2_193,0.482280702,KRAB,2,Biological
R_W5_T2_198,0.528070175,KRAB,2,Biological
R_W5_T2_203,0.48245614,KRAB,2,Biological
R_W5_T2_142,0.426666667,PASJA_POMORSKA,2,Biological
R_W5_T2_164,0.415087719,PASJA_POMORSKA,2,Biological
R_W5_T2_191,0.420877193,PASJA_POMORSKA,2,Biological
R_W5_T2_143,0.458947368,RUDAWA,2,Biological
R_W5_T2_170,0.438245614,RUDAWA,2,Biological
R_W5_T2_172,0.632280702,RUDAWA,2,Biological
R_W5_T2_145,0.382807018,SALTO,2,Biological
R_W5_T2_169,0.410175439,SALTO,2,Biological
R_W5_T2_175,0.399649123,SALTO,2,Biological
R_W5_T3_77,0.420175439,ATOL,3,Biological
R_W5_T3_125,0.487719298,ATOL,3,Biological
R_W5_T3_132,0.400526316,ATOL,3,Biological
R_W5_T3_74,0.438947368,DESIREE,3,Biological
R_W5_T3_92,0.48,DESIREE,3,Biological
R_W5_T3_103,0.471403509,DESIREE,3,Biological
R_W5_T3_71,0.432105263,JELLY,3,Biological
R_W5_T3_130,0.627017544,JELLY,3,Biological
R_W5_T3_133,0.420350877,JELLY,3,Biological
R_W5_T3_76,0.425087719,KRAB,3,Biological
R_W5_T3_124,0.448245614,KRAB,3,Biological
R_W5_T3_128,0.444385965,KRAB,3,Biological
R_W5_T3_98,0.476666667,PASJA_POMORSKA,3,Biological
R_W5_T3_101,0.437368421,PASJA_POMORSKA,3,Biological
R_W5_T3_121,0.524385965,PASJA_POMORSKA,3,Biological
R_W5_T3_72,0.396491228,RUDAWA,3,Biological
R_W5_T3_94,0.442631579,RUDAWA,3,Biological
R_W5_T3_129,0.44122807,RUDAWA,3,Biological
R_W5_T3_100,0.49754386,SALTO,3,Biological
R_W5_T3_104,0.451052632,SALTO,3,Biological
R_W5_T3_122,0.443684211,SALTO,3,Biological
R_W5_T4_87,0.503859649,ATOL,4,Chemical
R_W5_T4_91,0.482280702,ATOL,4,Chemical
R_W5_T4_139,0.468070175,ATOL,4,Chemical
R_W5_T4_81,0.472807018,DESIREE,4,Chemical
R_W5_T4_107,0.463684211,DESIREE,4,Chemical
R_W5_T4_115,0.474736842,DESIREE,4,Chemical
R_W5_T4_118,0.501754386,JELLY,4,Chemical
R_W5_T4_136,0.454912281,JELLY,4,Chemical
R_W5_T4_140,0.464561404,JELLY,4,Chemical
R_W5_T4_90,0.494035088,KRAB,4,Chemical
R_W5_T4_114,0.482807018,KRAB,4,Chemical
R_W5_T4_116,0.478070175,KRAB,4,Chemical
R_W5_T4_78,0.425087719,PASJA_POMORSKA,4,Chemical
R_W5_T4_109,0.605087719,PASJA_POMORSKA,4,Chemical
R_W5_T4_110,0.50122807,PASJA_POMORSKA,4,Chemical
R_W5_T4_85,0.489473684,RUDAWA,4,Chemical
R_W5_T4_113,0.525263158,RUDAWA,4,Chemical
R_W5_T4_134,0.454736842,RUDAWA,4,Chemical
R_W5_T4_79,0.456491228,SALTO,4,Chemical
R_W5_T4_84,0.449824561,SALTO,4,Chemical
R_W5_T4_137,0.45877193,SALTO,4,Chemical
R_W5_T5_11,0.464385965,ATOL,5,Chemical
R_W5_T5_13,0.429122807,ATOL,5,Chemical
R_W5_T5_69,0.475087719,ATOL,5,Chemical
R_W5_T5_10,0.449298246,DESIREE,5,Chemical
R_W5_T5_12,0.441754386,DESIREE,5,Chemical
R_W5_T5_48,0.463684211,DESIREE,5,Chemical
R_W5_T5_19,0.448421053,JELLY,5,Chemical
R_W5_T5_21,0.422280702,JELLY,5,Chemical
R_W5_T5_45,0.407719298,JELLY,5,Chemical
R_W5_T5_18,0.431578947,KRAB,5,Chemical
R_W5_T5_41,0.419473684,KRAB,5,Chemical
R_W5_T5_68,0.456491228,KRAB,5,Chemical
R_W5_T5_14,0.446491228,PASJA_POMORSKA,5,Chemical
R_W5_T5_37,0.411929825,PASJA_POMORSKA,5,Chemical
R_W5_T5_39,0.404912281,PASJA_POMORSKA,5,Chemical
R_W5_T5_15,0.434210526,RUDAWA,5,Chemical
R_W5_T5_20,0.424385965,RUDAWA,5,Chemical
R_W5_T5_49,0.499649123,RUDAWA,5,Chemical
R_W5_T5_43,0.412807018,SALTO,5,Chemical
R_W5_T5_46,0.470701754,SALTO,5,Chemical
R_W5_T5_65,0.430701754,SALTO,5,Chemical
R_W5_T6_1,0.443333333,ATOL,6,Chemical
R_W5_T6_29,0.469298246,ATOL,6,Chemical
R_W5_T6_35,0.419649123,ATOL,6,Chemical
R_W5_T6_5,0.514561404,DESIREE,6,Chemical
R_W5_T6_25,0.50122807,DESIREE,6,Chemical
R_W5_T6_56,0.54,DESIREE,6,Chemical
R_W5_T6_33,0.449298246,JELLY,6,Chemical
R_W5_T6_51,0.490877193,JELLY,6,Chemical
R_W5_T6_55,0.498421053,JELLY,6,Chemical
R_W5_T6_22,0.478421053,KRAB,6,Chemical
R_W5_T6_23,0.471578947,KRAB,6,Chemical
R_W5_T6_62,0.463333333,KRAB,6,Chemical
R_W5_T6_4,0.651929825,PASJA_POMORSKA,6,Chemical
R_W5_T6_24,0.482631579,PASJA_POMORSKA,6,Chemical
R_W5_T6_57,0.465789474,PASJA_POMORSKA,6,Chemical
R_W5_T6_27,0.538596491,RUDAWA,6,Chemical
R_W5_T6_54,0.493333333,RUDAWA,6,Chemical
R_W5_T6_61,0.476666667,RUDAWA,6,Chemical
R_W5_T6_6,0.456491228,SALTO,6,Chemical
R_W5_T6_32,0.469298246,SALTO,6,Chemical
R_W5_T6_50,0.587192982,SALTO,6,Chemical
R_W5_T2_147,0.791578947,ATOL,2,Biological
R_W5_T2_173,0.471754386,ATOL,2,Biological
R_W5_T2_196,0.558070175,ATOL,2,Biological
R_W5_T2_190,0.485789474,DESIREE,2,Biological
R_W5_T2_197,0.545087719,DESIREE,2,Biological
R_W5_T2_200,0.505789474,DESIREE,2,Biological
R_W5_T2_146,0.430877193,JELLY,2,Biological
R_W5_T2_171,0.460526316,JELLY,2,Biological
R_W5_T2_192,0.483333333,JELLY,2,Biological
R_W5_T2_193,0.494912281,KRAB,2,Biological
R_W5_T2_198,0.547894737,KRAB,2,Biological
R_W5_T2_203,0.554035088,KRAB,2,Biological
R_W5_T2_142,0.492631579,PASJA_POMORSKA,2,Biological
R_W5_T2_164,0.483508772,PASJA_POMORSKA,2,Biological
R_W5_T2_191,0.486842105,PASJA_POMORSKA,2,Biological
R_W5_T2_143,0.533333333,RUDAWA,2,Biological
R_W5_T2_170,0.507894737,RUDAWA,2,Biological
R_W5_T2_172,0.659824561,RUDAWA,2,Biological
R_W5_T2_145,0.485087719,SALTO,2,Biological
R_W5_T2_169,0.534385965,SALTO,2,Biological
R_W5_T2_175,0.45754386,SALTO,2,Biological
R_W5_T3_77,0.465614035,ATOL,3,Biological
R_W5_T3_125,0.474736842,ATOL,3,Biological
R_W5_T3_132,0.451754386,ATOL,3,Biological
R_W5_T3_74,0.448070175,DESIREE,3,Biological
R_W5_T3_92,0.489824561,DESIREE,3,Biological
R_W5_T3_103,0.467719298,DESIREE,3,Biological
R_W5_T3_71,0.448596491,JELLY,3,Biological
R_W5_T3_130,0.651578947,JELLY,3,Biological
R_W5_T3_133,0.49,JELLY,3,Biological
R_W5_T3_76,0.488596491,KRAB,3,Biological
R_W5_T3_124,0.480701754,KRAB,3,Biological
R_W5_T3_128,0.487192982,KRAB,3,Biological
R_W5_T3_98,0.486666667,PASJA_POMORSKA,3,Biological
R_W5_T3_101,0.508245614,PASJA_POMORSKA,3,Biological
R_W5_T3_121,0.50245614,PASJA_POMORSKA,3,Biological
R_W5_T3_72,0.427192982,RUDAWA,3,Biological
R_W5_T3_94,0.526842105,RUDAWA,3,Biological
R_W5_T3_129,0.445614035,RUDAWA,3,Biological
R_W5_T3_100,0.543859649,SALTO,3,Biological
R_W5_T3_104,0.454035088,SALTO,3,Biological
R_W5_T3_122,0.495438596,SALTO,3,Biological
R_W5_T4_87,0.581578947,ATOL,4,Chemical
R_W5_T4_91,0.532982456,ATOL,4,Chemical
R_W5_T4_139,0.555614035,ATOL,4,Chemical
R_W5_T4_81,0.53754386,DESIREE,4,Chemical
R_W5_T4_107,0.540701754,DESIREE,4,Chemical
R_W5_T4_115,0.514736842,DESIREE,4,Chemical
R_W5_T4_118,0.541052632,JELLY,4,Chemical
R_W5_T4_136,0.468596491,JELLY,4,Chemical
R_W5_T4_140,0.564035088,JELLY,4,Chemical
R_W5_T4_90,0.509473684,KRAB,4,Chemical
R_W5_T4_114,0.527894737,KRAB,4,Chemical
R_W5_T4_116,0.534736842,KRAB,4,Chemical
R_W5_T4_78,0.435789474,PASJA_POMORSKA,4,Chemical
R_W5_T4_109,0.634385965,PASJA_POMORSKA,4,Chemical
R_W5_T4_110,0.564035088,PASJA_POMORSKA,4,Chemical
R_W5_T4_85,0.591929825,RUDAWA,4,Chemical
R_W5_T4_113,0.584736842,RUDAWA,4,Chemical
R_W5_T4_134,0.506666667,RUDAWA,4,Chemical
R_W5_T4_79,0.509298246,SALTO,4,Chemical
R_W5_T4_84,0.560526316,SALTO,4,Chemical
R_W5_T4_137,0.519649123,SALTO,4,Chemical
R_W5_T5_11,0.500877193,ATOL,5,Chemical
R_W5_T5_13,0.507017544,ATOL,5,Chemical
R_W5_T5_69,0.553333333,ATOL,5,Chemical
R_W5_T5_10,0.471403509,DESIREE,5,Chemical
R_W5_T5_12,0.526842105,DESIREE,5,Chemical
R_W5_T5_48,0.516842105,DESIREE,5,Chemical
R_W5_T5_19,0.454561404,JELLY,5,Chemical
R_W5_T5_21,0.481929825,JELLY,5,Chemical
R_W5_T5_45,0.455438596,JELLY,5,Chemical
R_W5_T5_18,0.543333333,KRAB,5,Chemical
R_W5_T5_41,0.500701754,KRAB,5,Chemical
R_W5_T5_68,0.530526316,KRAB,5,Chemical
R_W5_T5_14,0.479122807,PASJA_POMORSKA,5,Chemical
R_W5_T5_37,0.461754386,PASJA_POMORSKA,5,Chemical
R_W5_T5_39,0.494385965,PASJA_POMORSKA,5,Chemical
R_W5_T5_15,0.514561404,RUDAWA,5,Chemical
R_W5_T5_20,0.457368421,RUDAWA,5,Chemical
R_W5_T5_49,0.579122807,RUDAWA,5,Chemical
R_W5_T5_43,0.461929825,SALTO,5,Chemical
R_W5_T5_46,0.539824561,SALTO,5,Chemical
R_W5_T5_65,0.494385965,SALTO,5,Chemical
R_W5_T6_1,0.531403509,ATOL,6,Chemical
R_W5_T6_29,0.584561404,ATOL,6,Chemical
R_W5_T6_35,0.458596491,ATOL,6,Chemical
R_W5_T6_5,0.559298246,DESIREE,6,Chemical
R_W5_T6_25,0.538421053,DESIREE,6,Chemical
R_W5_T6_56,0.52877193,DESIREE,6,Chemical
R_W5_T6_33,0.469473684,JELLY,6,Chemical
R_W5_T6_51,0.517368421,JELLY,6,Chemical
R_W5_T6_55,0.495789474,JELLY,6,Chemical
R_W5_T6_22,0.57122807,KRAB,6,Chemical
R_W5_T6_23,0.545087719,KRAB,6,Chemical
R_W5_T6_62,0.555438596,KRAB,6,Chemical
R_W5_T6_4,0.651578947,PASJA_POMORSKA,6,Chemical
R_W5_T6_24,0.512280702,PASJA_POMORSKA,6,Chemical
R_W5_T6_57,0.512631579,PASJA_POMORSKA,6,Chemical
R_W5_T6_27,0.546140351,RUDAWA,6,Chemical
R_W5_T6_54,0.555438596,RUDAWA,6,Chemical
R_W5_T6_61,0.537368421,RUDAWA,6,Chemical
R_W5_T6_6,0.540701754,SALTO,6,Chemical
R_W5_T6_32,0.533333333,SALTO,6,Chemical
R_W5_T6_50,0.654736842,SALTO,6,Chemical
R_W5_T2_147,0.785263158,ATOL,2,Biological
R_W5_T2_173,0.499298246,ATOL,2,Biological
R_W5_T2_196,0.547368421,ATOL,2,Biological
R_W5_T2_190,0.481403509,DESIREE,2,Biological
R_W5_T2_197,0.565789474,DESIREE,2,Biological
R_W5_T2_200,0.536666667,DESIREE,2,Biological
R_W5_T2_146,0.461052632,JELLY,2,Biological
R_W5_T2_171,0.483684211,JELLY,2,Biological
R_W5_T2_192,0.521052632,JELLY,2,Biological
R_W5_T2_193,0.486140351,KRAB,2,Biological
R_W5_T2_198,0.542982456,KRAB,2,Biological
R_W5_T2_203,0.574385965,KRAB,2,Biological
R_W5_T2_142,0.515964912,PASJA_POMORSKA,2,Biological
R_W5_T2_164,0.482631579,PASJA_POMORSKA,2,Biological
R_W5_T2_191,0.512982456,PASJA_POMORSKA,2,Biological
R_W5_T2_143,0.504385965,RUDAWA,2,Biological
R_W5_T2_170,0.530877193,RUDAWA,2,Biological
R_W5_T2_172,0.637719298,RUDAWA,2,Biological
R_W5_T2_145,0.510526316,SALTO,2,Biological
R_W5_T2_169,0.514736842,SALTO,2,Biological
R_W5_T2_175,0.487192982,SALTO,2,Biological
R_W5_T3_77,0.516491228,ATOL,3,Biological
R_W5_T3_125,0.480877193,ATOL,3,Biological
R_W5_T3_132,0.495789474,ATOL,3,Biological
R_W5_T3_74,0.467894737,DESIREE,3,Biological
R_W5_T3_92,0.501403509,DESIREE,3,Biological
R_W5_T3_103,0.47122807,DESIREE,3,Biological
R_W5_T3_71,0.494385965,JELLY,3,Biological
R_W5_T3_130,0.67245614,JELLY,3,Biological
R_W5_T3_133,0.53122807,JELLY,3,Biological
R_W5_T3_76,0.472280702,KRAB,3,Biological
R_W5_T3_124,0.485789474,KRAB,3,Biological
R_W5_T3_128,0.471754386,KRAB,3,Biological
R_W5_T3_98,0.48122807,PASJA_POMORSKA,3,Biological
R_W5_T3_101,0.523859649,PASJA_POMORSKA,3,Biological
R_W5_T3_121,0.489473684,PASJA_POMORSKA,3,Biological
R_W5_T3_72,0.467192982,RUDAWA,3,Biological
R_W5_T3_94,0.555964912,RUDAWA,3,Biological
R_W5_T3_129,0.466842105,RUDAWA,3,Biological
R_W5_T3_100,0.545438596,SALTO,3,Biological
R_W5_T3_104,0.460877193,SALTO,3,Biological
R_W5_T3_122,0.491754386,SALTO,3,Biological
R_W5_T4_87,0.589298246,ATOL,4,Chemical
R_W5_T4_91,0.577192982,ATOL,4,Chemical
R_W5_T4_139,0.585789474,ATOL,4,Chemical
R_W5_T4_81,0.564385965,DESIREE,4,Chemical
R_W5_T4_107,0.579473684,DESIREE,4,Chemical
R_W5_T4_115,0.551578947,DESIREE,4,Chemical
R_W5_T4_118,0.548421053,JELLY,4,Chemical
R_W5_T4_136,0.51122807,JELLY,4,Chemical
R_W5_T4_140,0.576315789,JELLY,4,Chemical
R_W5_T4_90,0.547368421,KRAB,4,Chemical
R_W5_T4_114,0.571052632,KRAB,4,Chemical
R_W5_T4_116,0.578245614,KRAB,4,Chemical
R_W5_T4_78,0.478421053,PASJA_POMORSKA,4,Chemical
R_W5_T4_109,0.644561404,PASJA_POMORSKA,4,Chemical
R_W5_T4_110,0.590701754,PASJA_POMORSKA,4,Chemical
R_W5_T4_85,0.586666667,RUDAWA,4,Chemical
R_W5_T4_113,0.586666667,RUDAWA,4,Chemical
R_W5_T4_134,0.566491228,RUDAWA,4,Chemical
R_W5_T4_79,0.562280702,SALTO,4,Chemical
R_W5_T4_84,0.554561404,SALTO,4,Chemical
R_W5_T4_137,0.537192982,SALTO,4,Chemical
R_W5_T5_11,0.481929825,ATOL,5,Chemical
R_W5_T5_13,0.52,ATOL,5,Chemical
R_W5_T5_69,0.58245614,ATOL,5,Chemical
R_W5_T5_10,0.491403509,DESIREE,5,Chemical
R_W5_T5_12,0.497719298,DESIREE,5,Chemical
R_W5_T5_48,0.525964912,DESIREE,5,Chemical
R_W5_T5_19,0.487368421,JELLY,5,Chemical
R_W5_T5_21,0.525087719,JELLY,5,Chemical
R_W5_T5_45,0.473508772,JELLY,5,Chemical
R_W5_T5_18,0.567894737,KRAB,5,Chemical
R_W5_T5_41,0.539298246,KRAB,5,Chemical
R_W5_T5_68,0.558245614,KRAB,5,Chemical
R_W5_T5_14,0.497017544,PASJA_POMORSKA,5,Chemical
R_W5_T5_37,0.481052632,PASJA_POMORSKA,5,Chemical
R_W5_T5_39,0.516491228,PASJA_POMORSKA,5,Chemical
R_W5_T5_15,0.497192982,RUDAWA,5,Chemical
R_W5_T5_20,0.499649123,RUDAWA,5,Chemical
